N°perçage;Longueur percee eprouvetteAlCFRP(mm);N(tr/min);f(mm/tr);Vc(mm/min);geo outil;D outil(mm);Ep Materiau(mm);MITIS;AmpMITIS;FreqMITIS;Aspiration;Lubrification;Niveau air ;Niveau huile ;KcFz;max Fz;minFz;moyenneFz;stdFz;kurtFz;skewFz;varFz;KcMz;max Mz;min Mz;moyenneMz;stdMz;kurtMz;skewMz;varMz;RmsVzUPA;RmsVzpiece;RmsVypiece;KcIThrust;max Ithrust;minIThrust;moyenneIThrust;stdIThrust;kurtFzIThrust;skewIThrust;varIThrust;KcITorque;max Itorque;min Itorque;moyenneITorque;stdITorque;kurtITorque;skewITorque;varITorque;AmpFz_Frot;AmpFz_passage dents;AmpFz_Fvib;AmpMz_Frot;AmpMz_passage dents;AmpMz_Fvib;AmpVzUPA_Frot;AmpVzUPA_passage dents;AmpVzUPA_Fvib;AmpVzpiece_Frot;AmpVzpiece_passage dents;AmpVzpiece_Fvib;AmpVypiece_Frot;AmpVypiece_passage dents;AmpVypiece_Fvib;defaut;alea;Materiau
57;1580.04;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;406.6263226;663.9767188;-239.3407312;207.05412349260672;205.96167906127084;-1.1435914334779895;0.11182259044629407;42420.21324173793;0.7800289783549729;10.92207276;-16.23109724;0.39719075577835217;6.192739338344861;-0.7014129399953362;-0.7289349146733802;38.35002051268395;11.577124739604306;5.852321029828843;2.7628967205280834;0.5241948153967002;0.281;0.223;0.2669199999999997;0.013864189755472824;1.575565755293154;-1.4530679599633665;0.0001922157575757576;17.342969363707784;15.380999999999998;7.568;8.831040000000003;2.036020146950389;2.1875896713715632;1.8242712948859097;4.145378038787884;4,28562742;58,97858206;267,0992937;2,04129278;0,41533576;5,78216751;0,10232987;0,28279519;0,93547871;0,02589439;0,66790472;6,3777788;0,09341959;0,38853035;2,22448246;0;0;1
58;1607.76;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;407.081;476.20322530000004;-66.26901574;207.28564518929912;97.4090713581579;-0.5806504367894108;-0.23794003219744594;9488.5271828587;0.7560212163517906;12.87900384;-13.16424416;0.3849660033663318;5.2250525121943685;-1.1223410595287109;-0.21853337731498046;27.30117375518868;11.101179807152873;4.564636784734616;2.1215297176623715;0.5555184603299279;0.316;0.26899999999999996;0.2828699999999993;0.014627810098672615;-0.445698395358066;0.8644262833936504;0.00021397282828282852;17.7061468970935;15.380999999999998;7.617000000000001;9.01597000000001;2.2325872541909226;0.6261725954694;1.453787280099885;4.9844458475757625;4,97109822;57,72160191;103,8805144;0,69562433;1,80920609;6,31026839;0,10432255;0,2720598;0,55251708;0,01846687;0,78554669;4,51438505;0,07371941;0,47577358;1,26620334;0;0;1
59;1635.48;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;422.0221275;456.80484160000003;-58.74398736;214.8936673178437;86.7989618455165;-0.33806566238246605;-0.2493969059082529;7534.059777459429;0.7759197253074939;16.15945482;-18.29493918;0.39509832412657586;4.573613990454202;-0.27841891557739284;-0.20962547732919337;20.91794493367841;11.375384764778191;4.518969539012256;1.9991433029092234;0.5803024351924575;0.32799999999999996;0.26899999999999996;0.29548999999999936;0.020191754992990828;-1.6089801514827025;-0.055588308157679234;0.00040770696969697;18.273900235663785;15.283;7.763999999999999;9.305069999999999;2.3362901838884076;0.41191441874452783;1.4368716894402311;5.458251823333328;5,50449799;62,31031273;83,6774112;0,70952778;1,79558104;5,41996672;0,09845787;0,27960617;0,62300801;0,01538298;0,98488426;4,32643673;0,080373;0,46892376;1,13064015;0;0;1
60;1663.2;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;426.0922218;505.8608153;-50.22036971;216.96615934257198;87.34967739160395;-0.3243692059922334;0.07630957929897066;7629.966140417286;0.8090159713595229;14.17998291;-17.26444209;0.411950932616269;6.017157819577159;-0.7251625655867144;-0.09601616540190418;36.206188225698554;11.250719572313866;5.366413214697553;2.045661144741779;0.5906912804399045;0.32799999999999996;0.26899999999999996;0.3007799999999994;0.020830523446872556;-1.4793904273124796;-0.2790769622699822;0.0004339107070707073;18.022663000785542;16.942999999999998;7.763999999999999;9.177139999999998;2.5849654278210967;2.671044430250365;2.0309347035951193;6.682046263030305;3,54068879;77,59026071;55,11341025;2,2131172;0,87748799;7,32033906;0,09707608;0,29258382;0,429389;0,03186806;1,32459897;5,39560331;0,11448986;0,34892926;0,72130983;0;0;1
61;1690.92;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;419.7089439;624.7433669;-151.1357631;213.7157942221425;152.36202959781423;-0.8408165540172976;0.18772646113069605;23214.18806316522;0.7926230163148664;16.13881007;-21.68521393;0.40360363990752995;7.78610887148653;-0.8012685626893892;-0.39064250972614784;60.623491358641246;11.544213902238928;5.5625920837242475;2.391224022344818;0.5171249018067549;0.305;0.24600000000000002;0.26331999999999955;0.019911359125439457;-1.2237374021499312;0.7076107065676855;0.00039646222222222113;17.46755695208168;16.894000000000002;7.568;8.89447999999999;2.3483965751855957;2.9431590193060724;1.9747280632841342;5.514966474343436;5,29035857;71,09825186;182,6435721;1,97934963;0,77669419;9,67553218;0,08874767;0,30533484;0,57501099;0,03024316;1,03272362;5,7630875;0,13491663;0,2553087;1,51496518;0;0;1
62;1718.64;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;413.3510753;753.1660397999999;-332.90223019999996;210.47836752095344;289.2274875108232;-1.4278775424682375;-0.029858076728448462;83652.5395318234;0.8004418470476571;11.67454121;-10.23273479;0.40758498851666697;3.044498796051623;-0.1314749039935874;-0.13648907643535782;9.268972919159783;11.944501102106969;4.138055942322687;2.5980302995483515;0.5762175962293785;0.34;0.24600000000000002;0.2934099999999995;0.022214334711322437;-0.3134018650968282;0.37535087966725833;0.0004934766666666649;18.386174391201884;17.578;7.715;9.362239999999998;2.636064238422672;1.7062341631666578;1.7066503295987858;6.9488346690909015;4,9009861;60,90138789;379,77931;1,57721456;0,51316172;2,74340697;0,09438393;0,2739803;1,3009608;0,02438044;0,56997382;4,0958583;0,12750681;0,33778244;2,53452707;0;0;1
63;1746.36;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;416.3593815;864.9715110999999;-445.4045289;212.01019706580232;359.6729889948137;-1.3975971898628894;-0.06601849810564124;129364.65901246338;0.7744909624597108;7.37887878;-6.31126532;0.3943707980844847;2.1254810423148256;-0.03823055059561753;0.23637658909108236;4.517669661239717;12.238238064902514;3.9102583229652823;3.098043224369306;0.4706598586017275;0.26899999999999996;0.21100000000000002;0.23965999999999962;0.021028225379861747;-1.7164677832222168;-0.004848636732924208;0.0004421862626262618;18.255793401413957;17.285;7.812;9.295849999999987;2.5039953543983446;2.435255625592658;1.869118148390895;6.2699927348484925;4,09881646;62,80803547;466,3716077;0,3468803;0,50521306;0,8244956;0,10631607;0,28466409;1,37275323;0,0140828;0,49185713;2,08498115;0,06602698;0,30314355;2,72525497;0;0;1
64;1774.08;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;419.2322;706.4575326;-264.7846574;213.4730362212516;225.2103207302813;-1.1949124212886177;-0.02034719779142234;50719.688563436175;0.7934888415938944;12.71059414;-8.004332065;0.404044518139611;3.7674652176607304;-0.20554219173207944;0.8131098874265166;14.193794166283416;12.159800713325332;6.3766074059609785;2.4452743825740964;0.5343676355066764;0.316;0.23399999999999999;0.2720999999999996;0.020752266518541174;-1.2039215400966208;-0.43307620405993635;0.000430656565656565;18.396739984289074;17.041;7.763999999999999;9.367619999999995;2.409398113281164;1.494860696528812;1.6321722054990422;5.805199268282832;5,28823986;74,82944739;286,4297267;0,68033411;0,21881666;3,81856252;0,11412588;0,28788249;1,3764823;0,01456204;0,58665929;5,41354542;0,09585764;0,29114629;1,61047939;0;0;1
65;1801.8;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;427.5167621;674.8485162999999;-170.2130537;217.6915352395187;187.44979396858378;-1.1023309918096331;0.19882970840004713;35137.42525886451;0.7666992072025548;12.97337795;-13.48967105;0.39040323630754087;4.669157601900114;-0.662398566610277;-0.3544790735396509;21.801032711381623;12.196208748320117;6.657491638560538;2.4979748198573115;0.574921445404555;0.34;0.281;0.2927499999999994;0.015089882221360939;2.133919008911008;1.69677429532767;0.00022770454545454496;19.517655145325996;18.408;8.008;9.938389999999997;2.8656897309796867;1.9393181763101306;1.7346659894952732;8.21217763424243;3,82858618;80,17782846;231,0258176;1,96624981;0,72285259;4,87439659;0,11699114;0,29133925;1,41500491;0,04149815;0,67644414;6,69582663;0,08173855;0,30008283;0,98956308;0;0;1
66;1829.52;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;418.9599272;584.6122442000001;-120.7629558;213.3343949365587;144.59714681521777;-0.8107240032043173;0.13067981142183172;20908.33486710164;0.8071185909608664;15.51171534;-10.00483086;0.41098478651727316;3.8454295624293384;0.6066877979227163;0.7702237876366205;14.787328519605493;11.591620348314354;5.59312144397399;2.2026696478963004;0.5767674783974852;0.32799999999999996;0.26899999999999996;0.29368999999999945;0.019655464195161416;-1.6793608564827;0.2000883515725696;0.00038633727272727235;20.19010212097409;17.432000000000002;8.008;10.280800000000006;2.9459626198537814;0.28191200317647214;1.3275057157221508;8.678695757575754;7,91927322;85,98573434;162,1746637;1,80036943;1,05688646;2,74147952;0,10278132;0,27803902;1,34073621;0,04300955;0,44919472;5,40570491;0,16735077;0,35295644;0,56063381;0;0;1
67;1857.24;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;431.7193334;646.1968791;-163.2164209;219.83148457933433;162.26244683157788;-0.9566052926383444;0.06140798886206422;26329.10165177064;0.8497383420693685;12.59613342;-10.68695458;0.43268676378172244;3.797273876011803;-0.34651748327736476;0.3302191609937069;14.419288889441704;11.51336657496829;6.115636331998348;2.1891499090563538;0.6041044776119396;0.32799999999999996;0.26899999999999996;0.30760999999999966;0.013135575104780656;2.7426780041644094;-1.7000533631616606;0.00017254333333333334;20.047073841319712;17.725;7.861000000000001;10.207969999999998;3.0000312774632167;0.29251832224928265;1.279026172641855;9.00018766575758;5,51816908;83,44750311;191,8085759;1,71389151;0,48457727;2,62867141;0,11170121;0,2380952;1,30541625;0,05438688;0,48300786;6,26237837;0,12741613;0,46941817;0,92846914;0;0;1
68;1884.96;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;446.0166135;600.1892102999999;-154.0542597;227.11165961752943;145.22643176351036;-0.7737152513583809;0.03166390712168497;21090.716482761534;0.844369644455271;18.55348988;-11.77468212;0.42995302295662396;6.705703797005286;-0.7556386190271871;0.5848914014691587;44.96646341317111;12.021408625374852;6.783386318939366;2.272321123105874;0.6158287509819316;0.32799999999999996;0.26899999999999996;0.3135799999999995;0.015605088525182652;1.3657044844703452;-1.4504102480463155;0.0002435187878787873;18.824567949725044;17.236;8.008;9.585469999999992;2.4959437900584476;1.7365941705325683;1.703188335098577;6.229735403131328;4,11949135;78,53816777;168,3652821;1,71401161;0,81620648;7,34984757;0,10836044;0,27334805;0,99877754;0,05519981;0,59729902;7,13325933;0,10047142;0,20327432;1,0822784;0;0;1
69;1912.68;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;433.1493402;841.9071482999999;-382.8814817;220.5596440049127;292.7882299547116;-1.293427869353711;0.05945359134368615;85724.94760001308;0.7857074579161532;14.25133011;-13.77080489;0.40008223757090516;5.53062791971378;-0.7914222981872632;-0.19057086759479627;30.587845186317573;12.981780934370699;6.634156299289551;3.1162579310274356;0.5010604870384909;0.293;0.24600000000000002;0.2551399999999996;0.012488394612599289;3.6315738846007126;1.9412331907625553;0.00015595999999999896;18.979556166535755;18.652;7.959;9.664390000000006;2.737106102448463;2.557253855221599;1.8727707635995656;7.491749816060614;4,81471589;71,740952;374,3030579;1,44941799;0,47011405;4,64983387;0,11334716;0,2604218;1,16116668;0,05014965;0,64938042;6,00531271;0,09930675;0,22346188;2,31451327;0;0;1
70;1940.4;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;436.1322179;839.771956;-389.048234;222.0785253656745;330.0419226896903;-1.3876661110929018;0.05038693797718337;108927.67073270751;0.8094690323480545;11.68362877;-11.37046423;0.4121816312716293;3.1676299186305203;-0.09991937661064787;-0.4217869089739652;10.033879301403196;12.609265558467126;4.609881167061519;2.4430918382490074;0.5686174391201875;0.34;0.24600000000000002;0.28953999999999946;0.020650736773610002;0.539833395924727;0.8891105362347012;0.00042645292929292843;19.11681068342497;18.262;8.203;9.734279999999995;2.4807327570129676;2.6716572266264866;1.8704144824568107;6.154035011717158;4,42960925;66,86514855;425,8816517;0,99169989;0,27720777;2,9703226;0,10348719;0,26138217;1,38166894;0,02826111;0,67740012;4,58621656;0,09896955;0,25007578;2,17137415;0;0;1
71;1968.12;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;431.2193177;739.0250355000001;-292.7466245;219.57687658631528;246.1356712841318;-1.2805063932820608;-0.006207041023544105;60582.76867849019;0.8187502724157726;14.31625149;-15.17995851;0.4169076387141114;6.653082484546265;-1.2243029785518673;-0.30302542953419737;44.263506546176295;11.816410907329113;5.49779208897119;2.221696198312412;0.5273959151610371;0.316;0.223;0.26855000000000007;0.026461473805508177;-0.7276458079447234;-0.027144925410432202;0.0007002095959595954;18.84840926944224;19.434;7.763999999999999;9.597609999999989;3.0769561664742713;2.216308236700605;1.81187020097033;9.467659250404044;4,76571417;73,95506959;315,4808626;1,42143032;0,49431552;8,39870046;0,0940765;0,24703045;0,83458243;0,03996913;1,02122834;6,42789767;0,12349608;0,20080592;1,98399193;0;0;1
72;1995.84;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;443.5163839;612.0418367999999;-175.46390319999998;225.83854269090693;148.6528267173476;-0.7432783902361408;-0.10450246531273114;22097.66289105778;0.8507161078142726;21.9915728;-18.2282532;0.43318464209902763;7.851435135919959;-1.1210120630479212;0.06269964309252767;61.645033693558474;11.342574264644721;5.148189523254315;2.154173309178055;0.5714257659073044;0.32799999999999996;0.26899999999999996;0.2909699999999994;0.02274649712182368;-1.4770024243070594;0.4974336090728923;0.000517403131313133;18.823409269442262;18.311;7.763999999999999;9.58488;2.8291403387180387;1.7929120279527182;1.7313800559757886;8.00403505616162;4,65676065;75,29946287;172,217446;1,08856272;1,96335622;9,65295843;0,10406164;0,2683791;0,59874023;0,02950423;1,24199884;5,42041875;0,08484183;0,29142854;1,65275264;0;0;1
73;2023.56;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;459.5423946;511.51790760000006;-66.02668139;233.99898732322188;94.66539642622706;-0.16052928853438653;-0.14646253958809563;8961.537280534723;0.864370077584926;20.19012221;-17.93850379;0.44013724350624434;6.553529813752189;-0.5780262261041251;0.27528641060463194;42.9487530197388;6.577529439833089;5.04347091693129;2.142277900136666;0.6575412411626077;0.363;0.32799999999999996;0.33481999999999984;0.006809648532142723;1.0799210721880814;0.6283276959032438;4.637131313131354e-05;18.63091123330715;17.92;7.763999999999999;9.48686;2.7036026321046593;1.821888312031692;1.7333884720346973;7.3094671923232415;5,1573218;82,0312961;73,09721827;1,28315641;2,22528009;7,52476568;1,28315641;2,22528009;7,52476568;0,02779678;1,41122568;5,21748675;0,09151931;0,3964416;1,26752446;0;0;1
74;2051.28;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;459.03638;466.9692035;-46.99951453;233.74132469376673;84.87979374545489;-0.13867279107453356;-0.26469845308516604;7204.579386270963;0.8796997962555424;21.33600819;-20.90729281;0.44794313625332216;6.331539296323155;-0.06256906300514586;-0.06597894519070933;40.088389860884305;11.240177875377686;5.093019140561769;2.2628884596360725;0.6751767478397488;0.387;0.32799999999999996;0.34380000000000005;0.016762150726255188;0.00643177683659335;1.0708981108048583;0.00028096969696969734;19.800569520816975;16.846;8.057;10.082450000000003;2.728113713139205;-0.06188090105304811;1.188836559458619;7.442604431818181;6,13494834;67,7556104;68,27567663;1,29604511;2,37738393;6,59827195;0,09924346;0,26267671;1,18402106;0,02616096;1,34669028;4,68068511;0,07317003;0,50170365;1,3273246;0;0;1
75;2079;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;non;oui;20;10;459.03638;466.9692035;-46.99951453;233.74132469376673;84.87979374545489;-0.13867279107453356;-0.26469845308516604;7204.579386270963;0.8536414682471948;18.13937863;-21.67517737;0.43467423563147156;5.704120172584709;0.4592410487370482;-0.6353836970912213;32.53698694328781;10.573738471995306;4.3782394261167354;1.9661353618388566;0.6980754124116265;0.387;0.32799999999999996;0.3554600000000002;0.02142896180500595;-1.744112965690157;-0.016905600490918538;0.00045920040404040383;19.940652003142198;16.894000000000002;7.959;10.153780000000006;2.704818579326665;-0.1884733745518865;1.0892234812561887;7.316043547070718;6,13494834;67,7556104;68,27567663;1,20162291;1,37427154;5,58228872;0,11866055;0,32698476;1,17883268;0,01884558;1,21720043;4,22840013;0,11914825;0,45453338;1,15755282;0;0;1
76;2106.72;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;465.7864447;659.0374118;-177.29285819999998;237.1784576309749;164.64289137645832;-0.8972529781932272;-0.12608716171462192;27107.281680800254;0.9067675141059472;21.78888914;-28.71652786;0.46172601818274833;9.70584660519255;-0.685121948113228;-0.4402552232269908;94.20345832352776;11.328856596290692;7.137693926972334;2.880779129611325;0.6227415553809886;0.363;0.26899999999999996;0.3170999999999994;0.0182626737507204;1.0673356986277036;-0.8565150788970317;0.0003335252525252519;19.908071484681848;18.457;8.154;10.137189999999997;2.846355205070925;1.3983065344544907;1.6211771243391704;8.101737953434348;5,37518523;79,15594399;198,6383824;1,20073744;0,87688818;8,40355008;0,12377452;0,27590778;0,7071842;0,04151622;1,01177864;7,18800933;0,05972854;0,49764496;1,72140935;0;0;1
77;2134.44;6000;0.06;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;515.7499792951361;593.1134056;-170.0190244;196.96491709281247;138.89937258692848;-0.5947554091299772;-0.0028963964400440757;19293.035705042377;1.1203381260007186;16.9927521;-21.9080699;0.4278571303196745;5.907841007119722;-0.42636996399629945;-0.46184599654100417;34.90258536540537;10.430866981981954;6.269153032399954;2.981150109048924;0.6343021733438053;0.26899999999999996;0.21100000000000002;0.2422399999999993;0.020520305870530636;-1.6851403464822314;-0.17732729175001993;0.00042108295302013403;25.497058566815078;21.289;6.982;9.737326666666679;4.078593194916559;0.7874753276038402;1.4600267904838975;16.634922449619662; 6.25511597; 84.57505952 ;153.84820032;1.1088095;1.11010921; 6.08794701;0.07847143; 0.29377003;0.93559448;0.02843309;1.31785998;6.16027693;0.1488891 ;0.26378694;1.93432842;0;0;1
78;2162.16;6000;0.08;119.977423440594;Non etage ;6.365;15.72;oui;0.1;2.5;oui;oui;20;10;460.4522737;758.7033739;-256.0002861;234.46229775412877;225.74667900432087;-1.1159818395108876;-0.01563576337724208;50961.563081479886;0.916341579515011;18.05602303;-15.36351997;0.4666011322890436;6.824046400620279;-1.0560619586252191;0.07207117723732244;46.56760927781858;11.505067490750559;6.277181397136049;2.6815805322327604;0.6097407698350342;0.34;0.281;0.3104799999999994;0.021853728618829643;-1.6973461574250333;-0.08145728282545898;0.00047758545454545373;20.318205027494113;19.531;8.203;10.346030000000003;3.1869999079435716;1.109079831874673;1.5342603686694227;10.156968413232333;4,50083781;78,20775106;293,1390179;1,4034928;0,44772351;7,20089209;0,08527974;0,28211063;0,99044601;0,05699754;1,04655896;6,97216511;0,10458363;0,19517369;2,37826869;0;0;1
